5	0.1
s.Ofe	r	1
s.Ont	e	2
s.Op√	ß	1
s.Ora	 	2
s.Ora	,	2
s.Ord	e	1
s.Os 	√	1
s.Os 	E	11
s.Os 	M	1
s.Os 	a	10
s.Os 	b	2
s.Os 	c	16
s.Os 	d	16
s.Os 	e	7
s.Os 	f	4
s.Os 	g	1
s.Os 	i	6
s.Os 	j	2
s.Os 	l	1
s.Os 	m	1
s.Os 	n	8
s.Os 	o	7
s.Os 	p	22
s.Os 	r	8
s.Os 	s	8
s.Os 	t	4
s.Os 	v	2
s.Ou 	o	1
s.Ou 	s	2
s.Ou 	v	1
s.Out	r	9
s.Ouv	i	5
s.Pac	t	1
s.Par	a	58
s.Par	e	4
s.Par	t	4
s.Pas	s	3
s.Pa√	≠	1
s.Ped	e	3
s.Ped	i	2
s.Pel	a	6
s.Pel	o	6
s.Pen	s	38
s.Per	√	1
s.Per	a	3
s.Per	c	1
s.Per	g	1
s.Per	m	18
s.Pes	e	1
s.Pes	s	3
s.Pe√	ß	5
s.Pod	e	8
s.Pod	i	1
s.Por	√	9
s.Por	 	159
s.Por	q	8
s.Por	t	13
s.Pos	s	4
s.Pos	t	3
s.Pou	c	1
s.Pre	c	19
s.Pre	f	1
s.Pre	o	3
s.Pre	p	1
s.Pre	t	6
s.Pre	v	1
s.Pri	m	3
s.Pro	c	3
s.Pro	j	1
s.Pro	m	1
s.Pro	p	5
s.Pro	v	1
s.Pud	e	1
s.Pus	e	1
s.P√¥	r	1
s.Qua	i	1
s.Qua	l	9
s.Qua	n	20
s.Que	m	2
s.Que	r	38
s.Qui	s	1
s.Rea	l	1
s.Rec	e	1
s.Rec	o	12
s.Rec	u	1
s.Red	u	1
s.Ref	e	4
s.Ref	i	4
s.Ref	o	1
s.Reg	i	2
s.Reg	r	1
s.Rei	t	3
s.Rel	a	9
s.Rep	a	1
s.Rep	r	1
s.Res	e	1
s.Res	p	1
s.Res	t	2
s.Res	u	1
s.Re√	∫	1
s.Sab	e	5
s.Sal	i	2
s.Sar	a	1
s.Sa√	∫	13
s.Se 	√	1
s.Se 	a	14
s.Se 	e	4
s.Se 	f	2
s.Se 	h	1
s.Se 	m	2
s.Se 	n	3
s.Se 	o	9
s.Se 	p	2
s.Se 	q	5
s.Se 	r	1
s.Se 	s	2
s.Se 	t	2
s.Se 	u	1
s.Se,	 	1
s.Seg	u	13
s.Sei	 	2
s.Sej	a	3
s.Sem	 	3
s.Sen	d	4
s.Sen	h	111
s.Ser	√	4
s.Ser	 	1
s.Ser	i	4
s.Ser	v	1
s.Ses	s	1
s.Set	e	1
s.Sig	n	1
s.Sim	,	3
s.Sim	u	5
s.Sin	t	2
s.Sob	r	6
s.Sol	i	4
s.Som	o	8
s.Sou	 	9
s.Sub	l	2
s.Sub	s	3
s.Sug	e	1
s.Sug	i	2
s.Sup	o	2
s.Sur	g	1
s.Sus	c	1
s.S√£	o	2
s.Tai	s	2
s.Tal	 	17
s.Tal	v	3
s.Tam	b	31
s.Tax	a	1
s.Tem	 	4
s.Tem	-	1
s.Tem	o	52
s.Ten	d	20
s.Ten	h	12
s.Ten	t	1
s.Ter	√	3
s.Ter	 	1
s.Ter	e	1
s.Ter	i	2
s.Ter	m	1
s.Tes	t	1
s.Tiv	√	1
s.Tod	a	26
s.Tod	o	12
s.Tom	√	1
s.Tom	e	1
s.Tor	n	1
s.Tra	b	1
s.Tra	g	1
s.Tra	t	24
s.Tra	z	1
s.Tud	o	4
s.Ult	i	1
s.Um 	a	4
s.Um 	b	1
s.Um 	d	5
s.Um 	e	2
s.Um 	i	1
s.Um 	l	1
s.Um 	m	1
s.Um 	n	1
s.Um 	o	1
s.Um 	p	3
s.Um 	r	1
s.Um 	s	1
s.Uma	 	36
s.Urg	e	1
s.Usa	m	1
s.Vai	 	2
s.Val	e	1
s.Vam	o	4
s.Vej	a	1
s.Vem	o	1
s.Ver	i	1
s.Vis	t	1
s.Vol	t	1
s.Vot	√	1
s.Vot	a	2
s.Vot	e	127
s.Vot	o	4
s.Vou	 	5
s.da 	d	1
s.rel	a	1
s.um 	p	1
s.√Ä 	l	1
s.√Ä 	s	1
s.√â 	√	1
s.√â 	a	1
s.√â 	b	2
s.√â 	c	2
s.√â 	d	2
s.√â 	e	7
s.√â 	f	3
s.√â 	i	7
s.√â 	m	1
s.√â 	n	7
s.√â 	p	8
s.√â 	s	1
s.√â 	t	3
s.√â 	u	5
s.√â,	 	2
s.√âr	a	1
s/ALE	 	1
s/ALE	,	2
s/Aco	r	1
s/Ali	a	12
s/aco	n	1
s/ano	.	1
s/apr	e	1
s/ben	e	1
s/blo	c	1
s/com	p	1
s/con	f	1
s/ges	t	1
s/mil	i	2
s: "E	u	1
s: "v	a	1
s: 'I	s	1
s: (1	)	1
s: - 	a	1
s: 1)	 	1
s: 1.	 	1
s: 40	 	1
s: Co	n	1
s: Ir	a	1
s: Pa	r	2
s: Po	r	1
s: UE	,	1
s: a 	√	1
s: a 	C	1
s: a 	a	1
s: a 	c	1
s: a 	d	2
s: a 	e	2
s: a 	f	1
s: a 	i	1
s: a 	n	2
s: a 	p	2
s: a 	q	1
s: a 	r	3
s: a 	s	1
s: a 	t	1
s: a 	z	1
s: ac	o	2
s: ac	t	1
s: ai	n	1
s: ao	 	2
s: ap	o	1
s: as	 	2
s: as	s	1
s: at	r	1
s: au	s	1
s: ba	n	1
s: ba	s	1
s: bo	n	1
s: bo	r	1
s: ch	e	1
s: co	l	1
s: co	m	4
s: co	n	7
s: cu	i	1
s: cu	m	1
s: da	d	1
s: da	s	1
s: de	 	1
s: de	s	1
s: de	t	1
s: de	v	3
s: di	m	1
s: di	r	1
s: di	z	1
s: do	m	2
s: em	 	15
s: em	b	1
s: en	d	1
s: es	t	6
s: fa	l	1
s: fi	z	1
s: fo	i	3
s: fo	r	3
s: in	d	1
s: in	f	1
s: me	d	1
s: me	n	1
s: me	s	1
s: na	 	1
s: ne	c	1
s: ni	n	1
s: no	 	5
s: no	s	1
s: n√	£	9
s: o 	R	1
s: o 	S	2
s: o 	T	1
s: o 	a	3
s: o 	c	1
s: o 	e	1
s: o 	i	2
s: o 	m	1
s: o 	n	1
s: o 	p	3
s: o 	r	2
s: ob	v	1
s: os	 	7
s: ou	 	2
s: pa	r	2
s: pa	s	2
s: pe	n	1
s: pe	r	1
s: pl	a	1
s: po	d	1
s: po	l	1
s: po	r	5
s: pr	√	1
s: pr	e	1
s: pr	i	4
s: pr	o	3
s: p√	¥	1
s: qu	a	1
s: qu	e	3
s: ra	s	1
s: re	d	1
s: re	f	1
s: re	l	1
s: re	p	1
s: se	g	1
s: se	j	1
s: se	n	1
s: so	b	1
s: so	m	2
s: s√	£	1
s: s√	≥	1
s: ta	n	1
s: te	m	3
s: te	n	1
s: tr	a	1
s: ul	t	1
s: um	 	5
s: um	a	6
s: ut	i	1
s: va	m	1
s: ve	r	2
s: vi	v	1
s: √©	 	7
s:...	 	1
s:A C	o	1
s:A v	i	1
s:Sen	h	1
s; 2)	 	1
s; 3)	 	4
s; 4)	 	1
s; 5)	 	1
s; 9 	E	1
s; A 	E	1
s; a 	c	1
s; a 	i	2
s; a 	n	1
s; a 	o	1
s; a 	r	1
s; a 	s	1
s; ac	a	1
s; ac	e	1
s; al	√	1
s; ao	 	1
s; ap	e	1
s; ap	o	1
s; as	 	1
s; as	s	1
s; co	m	1
s; co	n	2
s; de	f	1
s; de	s	2
s; de	u	1
s; de	v	4
s; di	s	1
s; e 	√	1
s; e 	a	2
s; e 	d	1
s; e 	m	1
s; e 	p	2
s; e,	 	7
s; em	 	6
s; en	t	1
s; es	t	6
s; eu	 	1
s; ex	c	1
s; ex	o	1
s; fe	l	2
s; fi	l	2
s; h√	°	1
s; im	p	1
s; in	d	1
s; in	s	1
s; ju	s	1
s; ma	s	1
s; mo	d	1
s; na	 	2
s; ne	c	1
s; ne	g	1
s; no	 	3
s; no	s	1
s; no	u	1
s; n√	£	3
s; o 	d	1
s; o 	f	1
s; o 	m	1
s; o 	o	1
s; o 	p	2
s; o 	q	2
s; ob	s	1
s; os	 	3
s; ou	t	1
s; pa	r	1
s; pe	l	1
s; pe	r	1
s; pe	s	1
s; po	r	9
s; pr	o	2
s; pu	r	1
s; qu	a	1
s; qu	e	5
s; re	f	1
s; re	g	1
s; re	j	1
s; re	q	1
s; sa	l	1
s; se	g	2
s; so	l	1
s; so	m	1
s; su	b	1
s; su	p	1
s; s√	£	1
s; ta	p	2
s; te	c	4
s; te	m	1
s; te	n	1
s; te	r	1
s; tr	a	4
s; um	 	5
s; um	a	2
s; va	l	1
s; vo	t	1
s; √©	 	5
s; √©	,	1
s; ‚Ä	¢	2
s? "L	a	1
s? 1%	 	1
s? A 	C	2
s? A 	U	1
s? A 	c	1
s? A 	m	1
s? A 	n	1
s? A 	p	1
s? A 	q	1
s? Ad	m	1
s? An	t	1
s? As	 	3
s? As	s	1
s? At	√	1
s? Ch	e	1
s? Cl	a	1
s? Co	m	5
s? Co	n	2
s? De	 	1
s? De	f	1
s? De	i	1
s? De	s	1
s? De	v	2
s? Du	r	1
s? E 	t	1
s? E,	 	1
s? Em	 	7
s? Es	s	1
s? Es	t	6
s? Eu	 	1
s? Ex	i	1
s? Fa	l	1
s? Go	s	2
s? H√	°	2
s? J√	°	1
s? Me	s	1
s? Ne	n	1
s? No	 	1
s? N√	£	4
s? O 	q	1
s? Os	 	3
s? Ou	 	1
s? Pa	r	2
s? Pe	n	1
s? Pe	r	2
s? Po	d	4
s? Po	r	2
s? Pr	e	1
s? Pr	o	1
s? Qu	a	6
s? Qu	e	7
s? Re	c	1
s? Se	 	4
s? Se	r	3
s? S√	£	1
s? Ta	l	1
s? Ta	n	1
s? Te	m	1
s? Te	n	1
s? Te	r	1
s? To	m	1
s? Tr	a	1
s? Um	 	2
s? Um	a	1
s? √â	 	4
s? √â	,	1
s?A p	e	1
s?A p	r	1
s?Ade	m	1
s?Com	 	1
s?Com	o	1
s?Con	c	1
s?Con	g	1
s?Con	s	1
s?Em 	s	1
s?Em 	v	1
s?Ess	e	1
s?Est	a	1
s?Fa√	ß	1
s?Ir√	°	1
s?J√°	 	1
s?No 	e	1
s?N√£	o	1
s?O q	u	1
s?Ou 	s	1
s?Par	a	1
s?Pod	e	3
s?Pon	t	1
s?Por	 	3
s?Pos	s	1
s?Qua	l	2
s?Qua	n	1
s?Que	 	1
s?Sen	h	2
s?Ser	√	2
s?Tam	b	1
s?Tem	o	2
s?Ten	c	1
s?Tra	t	1
s?Uma	 	1
s?√â 	p	1
sAssu	n	1
sConf	r	1
sEste	 	1
sMemb	r	135
sNo q	u	1
s_-_C	7	1
sa (P	C	3
sa (a	r	2
sa (e	m	1
sa (p	r	3
sa - 	a	1
sa - 	e	1
sa - 	o	1
sa - 	t	1
sa - 	u	2
sa Al	t	1
sa As	h	52
sa As	s	1
sa Ca	t	2
sa Co	m	2
sa Co	n	2
sa Di	r	1
sa Em	b	1
sa Eu	r	2
sa Ex	c	2
sa Fe	r	5
sa Ge	n	6
sa In	s	2
sa Lu	d	1
sa Ma	y	1
sa PC	S	2
sa PE	S	1
sa Pr	e	1
sa Un	i	10
sa Ve	r	1
sa a 	√	1
sa a 	C	4
sa a 	U	1
sa a 	a	5
sa a 	c	8
sa a 	d	3
sa a 	e	2
sa a 	f	6
sa a 	i	2
sa a 	l	1
sa a 	m	2
sa a 	n	5
sa a 	p	8
sa a 	q	3
sa a 	r	13
sa a 	s	11
sa a 	u	1
sa a 	z	1
sa ab	o	11
sa ab	r	2
sa ab	s	1
sa ac	√	12
sa ac	e	1
sa ac	o	2
sa ac	r	1
sa ac	t	8
sa ac	u	2
sa ad	e	3
sa ad	m	1
sa ad	o	3
sa af	e	1
sa af	i	1
sa ag	√	1
sa ag	e	3
sa ag	o	1
sa ag	r	1
sa ai	n	2
sa aj	u	13
sa al	a	1
sa al	c	1
sa al	i	2
sa al	o	1
sa al	t	18
sa am	b	5
sa an	√	1
sa an	t	1
sa ao	 	4
sa ao	s	1
sa ap	e	3
sa ap	l	2
sa ap	o	2
sa ap	r	5
sa aq	u	1
sa as	 	7
sa as	c	1
sa as	p	1
sa as	s	10
sa at	e	22
sa at	i	2
sa at	r	2
sa au	m	3
sa au	t	4
sa av	a	7
sa ba	s	1
sa be	n	1
sa bo	a	2
sa b√	™	1
sa ca	m	2
sa ca	p	13
sa ca	r	5
sa ca	s	2
sa ca	t	1
sa ce	n	1
sa ch	a	1
sa ch	e	1
sa ci	n	1
sa ci	r	1
sa ci	t	1
sa cl	a	4
sa co	-	1
sa co	d	3
sa co	e	3
sa co	i	1
sa co	l	11
sa co	m	44
sa co	n	33
sa co	o	7
sa co	r	2
sa cr	√	2
sa cr	e	4
sa cr	i	7
sa cr	u	1
sa cu	j	1
sa cu	l	4
sa cu	m	2
sa da	 	34
sa da	r	3
sa da	s	7
sa da	t	1
sa de	 	94
sa de	c	7
sa de	d	1
sa de	f	7
sa de	l	1
sa de	m	1
sa de	p	5
sa de	r	1
sa de	s	19
sa de	t	1
sa de	v	6
sa di	f	2
sa di	g	1
sa di	p	1
sa di	r	6
sa di	s	14
sa di	v	4
sa di	z	3
sa do	 	35
sa do	s	31
sa du	r	1
sa e 	√	1
sa e 	C	1
sa e 	a	13
sa e 	c	14
sa e 	d	8
sa e 	e	5
sa e 	f	2
sa e 	i	2
sa e 	l	1
sa e 	m	2
sa e 	n	1
sa e 	o	11
sa e 	p	1
sa e 	q	4
sa e 	r	2
sa e 	s	6
sa e 	t	2
sa e,	 	4
sa ec	o	20
sa ef	e	1
sa ef	i	2
sa el	e	1
sa em	 	25
sa em	i	1
sa en	c	3
sa en	e	2
sa en	g	1
sa en	t	6
sa er	a	1
sa es	p	2
sa es	s	2
sa es	t	28
sa eu	r	5
sa ev	a	1
sa ev	o	1
sa ex	a	1
sa ex	c	1
sa ex	e	1
sa ex	i	2
sa ex	p	10
sa fa	l	2
sa fa	m	1
sa fa	s	1
sa fa	z	5
sa fe	i	1
sa fe	r	1
sa fe	z	1
sa fi	a	1
sa fi	c	3
sa fi	l	1
sa fi	n	1
sa fi	r	1
sa fo	i	3
sa fo	m	2
sa fo	n	1
sa fo	r	19
sa fo	s	1
sa fr	a	6
sa fr	e	3
sa fr	o	1
sa fr	u	1
sa fu	n	9
sa fu	t	3
sa ga	l	1
sa ga	r	5
sa ge	n	1
sa ge	r	2
sa ge	s	3
sa go	v	1
sa gr	a	2
sa gu	e	1
sa ha	r	2
sa he	r	1
sa hi	s	4
sa ho	j	1
sa id	a	1
sa id	e	9
sa ig	n	1
sa ig	u	3
sa im	a	2
sa im	p	5
sa in	√	1
sa in	a	1
sa in	c	7
sa in	d	9
sa in	f	15
sa in	i	2
sa in	o	2
sa in	q	1
sa in	s	3
sa in	t	19
sa in	v	3
sa ir	√	2
sa ir	 	1
sa jo	r	1
sa ju	s	1
sa la	c	1
sa la	n	1
sa le	g	12
sa le	i	1
sa le	n	5
sa le	v	1
sa li	b	1
sa li	g	3
sa li	n	1
sa li	s	3
sa li	t	1
sa lo	n	1
sa lu	t	2
sa l√	≥	2
sa ma	i	7
sa ma	n	3
sa ma	r	1
sa ma	s	1
sa ma	t	8
sa me	d	8
sa me	l	2
sa me	m	1
sa me	n	7
sa me	s	7
sa me	t	6
sa mi	l	1
sa mi	n	1
sa mi	s	6
sa mo	b	2
sa mo	d	3
sa mo	e	3
sa mo	r	1
sa mo	s	1
sa mu	d	1
sa mu	i	1
sa m√	°	1
sa m√	∫	1
sa na	√	2
sa na	 	19
sa na	c	4
sa na	s	1
sa na	t	2
sa ne	c	1
sa ne	g	3
sa ne	s	5
sa no	 	14
sa no	s	2
sa no	v	1
sa nu	m	1
sa n√	£	14
sa o 	b	1
sa o 	c	1
sa o 	d	1
sa o 	e	2
sa o 	f	3
sa o 	g	1
sa o 	l	1
sa o 	m	2
sa o 	n	2
sa o 	p	7
sa o 	r	1
sa o 	s	3
sa o 	t	1
sa ob	s	1
sa ob	t	1
sa oc	a	1
sa on	d	2
sa op	√	2
sa op	e	3
sa op	i	14
sa op	o	2
sa or	d	1
sa or	g	3
sa os	 	11
sa ou	 	6
sa ou	,	1
sa pa	r	32
sa pe	l	10
sa pe	n	1
sa pe	q	1
sa pe	r	14
sa pe	s	2
sa pl	a	1
sa po	d	2
sa po	l	28
sa po	p	1
sa po	r	7
sa po	s	39
sa po	u	1
sa pr	√	10
sa pr	e	13
sa pr	i	10
sa pr	o	44
sa ps	e	1
sa p√	¥	2
sa p√	∫	6
sa qu	a	14
sa qu	e	62
sa qu	i	1
sa qu	o	1
sa ra	z	28
sa re	a	3
sa re	c	8
sa re	d	2
sa re	f	10
sa re	g	7
sa re	l	10
sa re	p	2
sa re	s	19
sa re	t	1
sa re	u	2
sa re	v	4
sa ri	q	1
sa ro	u	1
sa sa	√	4
sa sa	b	1
sa sa	l	1
sa sa	u	1
sa se	 	4
sa se	g	4
sa se	j	2
sa se	m	1
sa se	n	1
sa se	r	35
sa si	m	4
sa si	t	12
sa so	b	34
sa so	c	9
sa so	l	8
sa su	b	1
sa su	g	2
sa su	p	1
sa su	r	1
sa su	s	1
sa s√	£	5
sa ta	m	5
sa ta	r	4
sa te	c	1
sa te	m	1
sa te	n	3
sa te	r	11
sa ti	v	1
sa to	r	2
sa tr	a	5
sa t√	™	3
sa ul	t	3
sa um	 	1
sa um	a	7
sa un	i	1
sa ur	g	1
sa ut	i	3
sa va	s	1
sa ve	m	1
sa vi	a	6
sa vi	d	3
sa vi	o	1
sa vi	s	6
sa vi	v	1
sa vi	z	3
sa vo	l	6
sa vo	n	3
sa vo	t	2
sa vo	z	3
sa ze	r	1
sa zo	n	2
sa √†	 	3
sa √†	s	2
sa √°	r	4
sa √©	 	38
sa √©	,	3
sa √©	p	1
sa √∫	l	1
sa √∫	n	3
sa". 	A	1
sa". 	H	1
sa), 	m	1
sa, 3	 	1
sa, E	v	1
sa, M	a	1
sa, S	e	2
sa, S	i	1
sa, a	 	6
sa, a	b	1
sa, a	o	1
sa, a	p	1
sa, a	s	2
sa, b	e	2
sa, c	a	1
sa, c	o	4
sa, c	r	2
sa, c	u	1
sa, d	a	2
sa, d	e	7
sa, d	o	1
sa, e	 	9
sa, e	f	1
sa, e	m	5
sa, e	s	2
sa, e	u	1
sa, f	a	1
sa, i	n	2
sa, i	r	1
sa, j	√	2
sa, l	a	1
sa, l	i	1
sa, m	a	10
sa, m	e	2
sa, n	√	1
sa, n	a	3
sa, n	o	6
sa, n	u	1
sa, o	 	6
sa, o	n	1
sa, o	u	1
sa, p	a	2
sa, p	e	2
sa, p	o	7
sa, p	r	1
sa, q	u	10
sa, r	e	2
sa, s	e	1
sa, s	o	1
sa, t	a	3
sa, t	e	1
sa, t	r	2
sa, u	m	1
sa, v	a	1
sa, v	e	1
sa, √	©	1
sa-ef	e	1
sa-me	 	1
sa-no	s	1
sa-se	 	2
sa-se	,	2
sa. A	 	9
sa. E	,	1
sa. N	√	7
sa. O	 	11
sa. S	√	1
sa. √	Ä	1
sa. √	â	3
sa.A 	c	1
sa.A 	i	1
sa.A 	l	1
sa.A 	m	1
sa.A 	p	1
sa.A 	r	1
sa.Ac	i	1
sa.Al	√	1
sa.Ap	o	1
sa.As	 	2
sa.Br	u	1
sa.Ce	r	1
sa.Ch	a	1
sa.Co	m	2
sa.Co	n	4
sa.Da	d	1
sa.De	 	1
sa.De	v	1
sa.Du	r	1
sa.Em	 	1
sa.En	c	1
sa.Es	t	4
sa.Go	s	2
sa.Ma	s	2
sa.Na	t	1
sa.Ne	m	1
sa.Ne	n	1
sa.Ne	s	1
sa.No	 	1
sa.O 	C	1
sa.O 	o	1
sa.Os	 	2
sa.Pa	r	2
sa.Pa	s	1
sa.Pe	d	1
sa.Pe	n	1
sa.Pe	s	1
sa.Po	d	1
sa.Po	r	8
sa.Pr	e	1
sa.Qu	a	3
sa.Qu	e	1
sa.Sa	b	1
sa.Se	 	2
sa.Se	n	5
sa.Si	s	1
sa.Su	b	1
sa.Ta	i	1
sa.Te	n	1
sa.Ti	v	1
sa.To	d	1
sa.Vo	t	3
sa: c	r	1
sa: d	a	1
sa: e	u	1
sa: m	a	1
sa: o	 	1
sa: √	©	1
sa; j	u	1
sa; √	©	1
sa?Qu	e	1
sabam	e	1
sabe 	-	1
sabe 	a	2
sabe 	c	1
sabe 	d	1
sabe 	e	1
sabe 	o	2
sabe 	p	1
sabe 	q	13
sabe 	t	1
sabe,	 	8
sabe-	o	1
sabed	o	2
sabel	l	2
sabem	 	14
sabem	,	19
sabem	-	1
sabem	o	73
saben	d	7
saber	√	2
saber	 	76
saber	,	24
saber	-	1
saber	.	4
saber	:	3
saber	e	3
saber	m	4
sabia	 	1
sabia	m	2
sabid	o	12
sabil	i	364
sabot	a	3
sab√≠	a	2
sacci	o	1
sachu	s	1
sacia	r	1
sacie	d	1
sacio	n	1
saci√	°	1
sacor	d	5
sacra	d	1
sacra	r	2
sacre	 	1
sacre	d	1
sacre	s	1
sacri	f	17
sacro	s	2
sacti	v	1
sacto	 	2
sacto	,	4
sacto	.	1
sactu	a	3
sacud	i	1
sac√ß	√	101
sad a	 	1
sad a	b	1
sad d	a	1
sad d	e	3
sad e	 	1
sad f	i	1
sad f	o	1
sad t	√	1
sad, 	e	1
sad? 	C	1
sada 	-	1
sada 	a	8
sada 	c	1
sada 	d	12
sada 	e	4
sada 	f	1
sada 	n	5
sada 	o	1
sada 	p	18
sada 	q	1
sada 	s	4
sada 	t	1
sada 	u	1
sada,	 	9
sada.	 	2
sada.	A	1
sada.	D	1
sadas	 	57
sadas	"	1
sadas	,	13
sadas	.	7
sadas	:	3
sadas	;	1
sadeq	u	8
sadia	 	2
sadia	.	1
sadia	s	2
sado 	√	5
sado 	-	6
sado 	a	7
sado 	c	4
sado 	d	10
sado 	e	23
sado 	f	3
sado 	g	1
sado 	h	1
sado 	m	4
sado 	n	10
sado 	o	2
sado 	p	19
sado 	q	2
sado 	r	2
sado 	s	6
sado 	u	1
sado,	 	59
sado.	 	8
sado.	A	1
sado.	C	1
sado.	E	1
sado.	F	1
sado.	H	1
sado.	I	1
sado.	N	1
sado.	O	1
sado.	P	2
sado.	Q	1
sado.	R	1
sado.	S	3
sado.	U	1
sado:	 	2
sado;	 	1
sado?	D	1
sador	 	6
sador	,	1
sador	.	2
sador	a	4
sador	e	5
sados	 	110
sados	,	13
sados	.	7
sados	:	1
saem 	a	2
saem 	d	1
saf R	a	1
safia	 	2
safia	n	1
safio	 	63
safio	,	2
safio	.	4
safio	s	225
sagei	r	32
sagem	 	93
sagem	,	1
sagen	s	10
sagez	a	1
sagis	t	1
sagra	 	2
sagra	.	1
sagra	d	49
sagra	m	2
sagra	n	1
sagra	r	2
sagra	v	1
sagre	g	1
sagro	u	2
sag√≠	s	1
sai d	a	1
sai d	o	1
saiba	 	5
saiba	,	1
saiba	m	1
saico	 	1
saio,	 	1
saios	 	6
saios	,	1
saios	.	1
saiou	 	1
sair 	d	20
sair 	f	1
sair 	i	1
sair 	p	1
saire	m	3
sairi	a	2
sairm	o	3
sair√	£	1
sais 	a	2
sais 	d	1
sais 	e	3
sais 	f	1
sais 	h	1
sais 	p	2
sais 	q	2
sais,	 	2
sais.	D	1
saiu 	c	1
sajus	t	2
saki,	 	1
sakos	 	1
sal a	 	1
sal a	o	3
sal c	o	1
sal d	a	6
sal d	e	1
sal d	i	1
sal d	o	1
sal e	 	4
sal e	u	1
sal e	x	1
sal q	u	3
sal s	a	1
sal s	o	1
sal √	†	1
sal, 	m	1
sal, 	p	1
sal.A	c	1
sala.	O	1
salad	a	1
salad	o	1
salaf	i	2
salar	i	6
saldo	 	1
saldo	,	1
salid	a	11
salie	n	210
salme	n	3
salmo	n	1
saloj	a	1
salta	 	1
salta	r	2
salto	 	3
salto	s	1
salto	u	1
salub	r	2
salva	√	1
salva	-	1
salva	.	1
salva	d	1
salva	g	86
salva	m	2
salva	n	1
salva	r	18
salvo	 	4
salvo	s	2
salvo	u	1
sal√°	r	30
sal√©	m	1
sam B	r	1
sam S	h	1
sam a	 	11
sam a	b	1
sam a	c	6
sam a	d	3
sam a	f	1
sam a	j	1
sam a	l	2
sam a	n	1
sam a	o	1
sam a	p	6
sam a	s	5
sam a	t	1
sam a	u	3
sam a	v	1
sam b	e	9
sam c	a	1
sam c	i	3
sam c	o	15
sam c	r	1
sam d	a	6
sam d	e	44
sam d	i	5
sam e	 	1
sam e	f	1
sam e	m	1
sam e	n	3
sam e	s	4
sam e	x	3
sam f	a	5
sam f	i	2
sam f	o	5
sam f	u	2
sam g	a	2
sam g	i	1
sam i	d	1
sam i	n	4
sam j	√	1
sam j	u	1
sam m	a	5
sam m	e	2
sam m	o	1
sam m	u	1
sam n	√	1
sam n	e	1
sam n	o	2
sam o	 	3
sam o	b	1
sam o	c	1
sam o	f	1
sam o	p	1
sam o	s	1
sam p	√	1
sam p	a	11
sam p	e	1
sam p	l	2
sam p	o	3
sam p	r	2
sam q	u	3
sam r	e	19
sam s	e	29
sam s	o	6
sam s	u	5
sam t	a	3
sam t	e	9
sam t	o	2
sam t	r	4
sam u	m	2
sam u	n	1
sam u	s	3
sam v	e	1
sam v	i	2
sam, 	c	1
sam, 	d	1
sam, 	n	1
sam, 	u	1
sam-n	o	1
sam-s	e	3
sama 	B	1
sama 	b	1
samen	t	165
samo-	l	1
samo-	n	3
samos	 	254
samos	,	15
samos	.	4
sampa	r	2
sanad	a	1
sanad	o	1
sanai	s	2
sanal	 	4
sanal	,	1
sanar	 	1
sanci	o	8
sando	 	53
sando	,	2
sando	-	2
sands	"	1
sanea	m	1
sanea	r	1
sanem	 	1
sange	 	5
sange	,	1
sange	.	3
sangr	e	4
sangu	e	6
sanim	a	1
sanit	√	16
sanog	l	1
santa	 	2
sante	 	13
sante	,	4
sante	.	1
sante	m	2
sante	s	1
santo	m	1
san√ß	√	94
sapar	e	29
sapat	o	1
sapon	t	11
sapor	t	6
saque	 	1
saque	a	3
sar 0	,	1
sar 1	0	1
sar P	r	1
sar a	 	79
sar a	c	1
sar a	g	1
sar a	l	3
sar a	o	6
sar a	p	1
sar a	q	1
sar a	s	32
sar a	t	1
sar b	e	1
sar c	i	1
sar c	o	11
sar c	u	2
sar d	a	32
sar d	e	110
sar d	i	11
sar d	o	32
sar e	 	11
sar e	,	1
sar e	m	11
sar e	n	1
sar e	s	12
sar f	o	1
sar f	r	2
sar g	r	1
sar i	m	1
sar i	s	1
sar m	a	3
sar m	o	2
sar n	√	1
sar n	a	3
sar n	e	1
sar n	i	1
sar n	o	8
sar n	u	1
sar o	 	30
sar o	b	2
sar o	s	21
sar o	u	1
sar p	√	1
sar p	a	6
sar p	e	6
sar p	o	6
sar p	r	5
sar q	u	15
sar r	e	4
sar s	√	1
sar s	e	2
sar s	i	1
sar s	o	2
sar t	a	5
sar t	e	1
sar t	o	6
sar t	u	1
sar u	m	12
sar √	†	5
sar!"	)	1
sar, 	a	1
sar, 	c	1
sar, 	d	1
sar, 	e	3
sar, 	g	1
sar, 	n	2
sar, 	o	1
sar, 	p	1
sar-f	o	2
sar-m	e	2
sar-n	o	1
sar-s	e	6
sar. 	O	1
sar.C	o	1
sar.E	s	1
sar.I	s	1
sar.O	 	1
sar.P	a	1
sar.V	o	1
sar: 	o	1
sar; 	s	1
sar?C	o	1
saram	 	20
saram	,	1
saram	-	3
saram	.	1
sarci	r	2
sarc√	≥	2
sarei	 	2
sarem	 	32
sarem	-	2
sarem	o	5
saria	 	4
saria	d	2
saria	i	15
saria	l	37
saria	m	29
saria	s	1
sarma	d	2
sarma	m	2
sarmo	s	18
saro 	n	1
sar√°	 	12
sar√£	o	7
sar‚Ä	ù	1
sas "	b	1
sas (	P	21
sas (	R	3
sas (	c	1
sas (	p	1
